"No.","Time","Source","Destination","Protocol","Length","Info"
"14530","2022-01-19 22:42:12.936699","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5270 Ack=342600 Win=65535 Len=0"
"14531","2022-01-19 22:42:12.936983","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","89","Application Data"
"14532","2022-01-19 22:42:12.936997","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=342600 Ack=5305 Win=65535 Len=0"
"14533","2022-01-19 22:42:12.940140","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","64","Application Data"
"14534","2022-01-19 22:42:12.977127","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5305 Ack=342610 Win=65535 Len=0"
"14535","2022-01-19 22:42:12.977263","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","52418","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"14536","2022-01-19 22:42:12.977346","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5305 Ack=394974 Win=65535 Len=0"
"14537","2022-01-19 22:42:12.978708","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","89","Application Data"
"14538","2022-01-19 22:42:12.978723","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=394974 Ack=5340 Win=65535 Len=0"
"14539","2022-01-19 22:42:12.982258","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","4188","443  >  33990 [PSH, ACK] Seq=394974 Ack=5340 Win=65535 Len=4134 [TCP segment of a reassembled PDU]"
"14540","2022-01-19 22:42:12.982273","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=399108 Win=65535 Len=0"
"14541","2022-01-19 22:42:12.988393","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","9700","Application Data, Application Data"
"14542","2022-01-19 22:42:12.988414","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=408754 Win=65535 Len=0"
"14543","2022-01-19 22:42:12.994214","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","1432","443  >  33990 [PSH, ACK] Seq=408754 Ack=5340 Win=65535 Len=1378 [TCP segment of a reassembled PDU]"
"14544","2022-01-19 22:42:12.994267","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=410132 Win=65535 Len=0"
"14545","2022-01-19 22:42:13.000118","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","15212","Application Data, Application Data"
"14546","2022-01-19 22:42:13.000145","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=425290 Win=65535 Len=0"
"14547","2022-01-19 22:42:13.000174","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","1432","Application Data, Application Data, Application Data"
"14548","2022-01-19 22:42:13.000282","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=426668 Win=65535 Len=0"
"14549","2022-01-19 22:42:13.006344","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","1432","443  >  55934 [PSH, ACK] Seq=230813 Ack=28670 Win=65535 Len=1378 [TCP segment of a reassembled PDU]"
"14550","2022-01-19 22:42:13.006387","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=232191 Win=65535 Len=0"
"14551","2022-01-19 22:42:13.006403","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","56","443  >  55934 [PSH, ACK] Seq=232191 Ack=28670 Win=65535 Len=2 [TCP segment of a reassembled PDU]"
"14552","2022-01-19 22:42:13.006420","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=232193 Win=65535 Len=0"
"14553","2022-01-19 22:42:13.006457","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","2810","Application Data, Application Data"
"14554","2022-01-19 22:42:13.006467","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=234949 Win=65535 Len=0"
"14555","2022-01-19 22:42:13.012268","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","2810","Application Data, Application Data"
"14556","2022-01-19 22:42:13.012277","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=237705 Win=65535 Len=0"
"14557","2022-01-19 22:42:13.012311","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","1432","Application Data [TCP segment of a reassembled PDU]"
"14558","2022-01-19 22:42:13.012336","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=239083 Win=65535 Len=0"
"14559","2022-01-19 22:42:13.048057","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","373","Application Data"
"14560","2022-01-19 22:42:13.048529","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=426987 Win=65535 Len=0"
"14561","2022-01-19 22:42:13.058118","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","1274","Application Data, Application Data"
"14562","2022-01-19 22:42:13.058147","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","1432","443  >  33990 [PSH, ACK] Seq=426987 Ack=5340 Win=65535 Len=1378 [TCP segment of a reassembled PDU]"
"14563","2022-01-19 22:42:13.058178","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=240303 Win=65535 Len=0"
"14564","2022-01-19 22:42:13.058604","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=428365 Win=65535 Len=0"
"14565","2022-01-19 22:42:13.064004","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","8322","Application Data, Application Data, Application Data, Application Data, Application Data"
"14566","2022-01-19 22:42:13.064023","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5340 Ack=436633 Win=65535 Len=0"
"14567","2022-01-19 22:42:13.064632","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","89","Application Data"
"14568","2022-01-19 22:42:13.064646","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=436633 Ack=5375 Win=65535 Len=0"
"14569","2022-01-19 22:42:13.071489","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","8322","Application Data, Application Data"
"14570","2022-01-19 22:42:13.071513","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5375 Ack=444901 Win=65535 Len=0"
"14571","2022-01-19 22:42:13.076478","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","5566","Application Data, Application Data"
"14572","2022-01-19 22:42:13.076488","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5375 Ack=450413 Win=65535 Len=0"
