"No.","Time","Source","Destination","Protocol","Length","Info"
"3931","57.031562","10.8.0.1","147.160.178.33","TCP","54","47874  >  443 [ACK] Seq=1417 Ack=40226 Win=65535 Len=0"
"3932","57.081959","147.160.178.33","10.8.0.1","TLSv1.3","42772","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"3933","57.082068","10.8.0.1","147.160.178.33","TCP","54","47874  >  443 [ACK] Seq=1417 Ack=82944 Win=65535 Len=0"
"3934","57.132254","Google_00:00:01","Google_00:00:02","IPv4","65554","Bogus IP length (4, less than header length 20)"
"3935","57.605989","10.8.0.1","4.163.120.34.bc.googleusercontent.com","TCP","590","44394  >  443 [ACK] Seq=11426 Ack=5642 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3936","57.606093","4.163.120.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  44394 [ACK] Seq=5642 Ack=11962 Win=65535 Len=0"
"3937","57.606100","10.8.0.1","4.163.120.34.bc.googleusercontent.com","TLSv1.3","189","Application Data"
"3938","57.606112","4.163.120.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  44394 [ACK] Seq=5642 Ack=12097 Win=65535 Len=0"
"3939","57.606215","10.8.0.1","4.163.120.34.bc.googleusercontent.com","TLSv1.3","373","Application Data"
"3940","57.606226","4.163.120.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  44394 [ACK] Seq=5642 Ack=12416 Win=65535 Len=0"
"3941","57.679599","147.160.178.33","10.8.0.1","TCP","54","[TCP Previous segment not captured] 443  >  47874 [FIN, ACK] Seq=148444 Ack=1417 Win=65535 Len=0"
"3942","57.680025","10.8.0.1","147.160.178.33","TCP","54","[TCP Dup ACK 3933#1] 47874  >  443 [ACK] Seq=1417 Ack=82944 Win=65535 Len=0"
"3943","57.930817","4.163.120.34.bc.googleusercontent.com","10.8.0.1","TLSv1.3","353","Application Data"
"3944","57.930851","10.8.0.1","4.163.120.34.bc.googleusercontent.com","TCP","54","44394  >  443 [ACK] Seq=12416 Ack=5941 Win=65535 Len=0"
"3945","58.032682","4.163.120.34.bc.googleusercontent.com","10.8.0.1","TLSv1.3","261","Application Data, Application Data, Application Data"
"3946","58.032793","10.8.0.1","4.163.120.34.bc.googleusercontent.com","TCP","54","44394  >  443 [ACK] Seq=12416 Ack=6148 Win=65535 Len=0"
"3947","58.083048","10.8.0.1","4.163.120.34.bc.googleusercontent.com","TLSv1.3","93","Application Data"
"3948","58.083391","4.163.120.34.bc.googleusercontent.com","10.8.0.1","TCP","54","443  >  44394 [ACK] Seq=6148 Ack=12455 Win=65535 Len=0"
"3949","58.989077","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TCP","74","50796  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1282297171 TSecr=0 WS=1024"
"3950","58.993754","a23-48-208-25.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  50796 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"3951","58.993847","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TCP","54","50702  >  443 [RST, ACK] Seq=3235 Ack=81762 Win=65535 Len=0"
"3952","58.993942","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TCP","54","50796  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"3953","59.044181","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TCP","590","50796  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3954","59.044507","a23-48-208-25.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  50796 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"3955","59.044569","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TLSv1.3","148","Client Hello"
"3956","59.044679","a23-48-208-25.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  50796 [ACK] Seq=1 Ack=631 Win=65535 Len=0"
"3957","59.195977","a23-48-208-25.deploy.static.akamaitechnologies.com","10.8.0.1","TLSv1.3","318","Server Hello, Change Cipher Spec, Application Data, Application Data"
"3958","59.196097","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TCP","54","50796  >  443 [ACK] Seq=631 Ack=265 Win=65535 Len=0"
"3959","59.246373","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TLSv1.3","134","Change Cipher Spec, Application Data"
"3960","59.246774","a23-48-208-25.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  50796 [ACK] Seq=265 Ack=711 Win=65535 Len=0"
"3961","59.246834","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TLSv1.3","140","Application Data"
"3962","59.247021","a23-48-208-25.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  50796 [ACK] Seq=265 Ack=797 Win=65535 Len=0"
"3963","59.247400","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TCP","590","50796  >  443 [ACK] Seq=797 Ack=265 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3964","59.247519","a23-48-208-25.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  50796 [ACK] Seq=265 Ack=1333 Win=65535 Len=0"
"3965","59.247573","10.8.0.1","a23-48-208-25.deploy.static.akamaitechnologies.com","TCP","590","50796  >  443 [PSH, ACK] Seq=1333 Ack=265 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
